date,stage,ticker,company_name,allocated_capital,entry_price,exit_status,pnl,return_pct
2026-06-05,08:30 Morning TOP 5,6501.JP,日立製作所,795510.3,4436.0,TP_HIT,27286.0,3.43
2026-06-05,08:30 Morning TOP 5,8058.JP,三菱商事,795510.3,5784.0,TP_HIT,28638.4,3.6
2026-06-05,10:30 Intraday TOP 3,3103.JP,ユニチカ,883900.3,5043.0,TP_HIT,34383.7,3.89
2026-06-05,10:30 Intraday TOP 3,7094.JP,ネクストーン,883900.3,4821.0,SL_HIT,-18208.3,-2.06
2026-06-05,10:30 Intraday TOP 3,4635.JP,東インキ,883900.3,5400.0,TP_HIT,32969.5,3.73
2026-06-05,10:30 Intraday TOP 3,4052.JP,フィーチャ,883900.3,5446.0,TP_HIT,31024.9,3.51
2026-06-05,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,883900.3,4171.0,TP_HIT,33499.8,3.79
2026-06-05,10:30 Intraday TOP 3,6998.JP,タングス,883900.3,4789.0,TP_HIT,34737.3,3.93
2026-06-08,08:30 Morning TOP 5,6645.JP,オムロン,813765.1,1261.0,SL_HIT,-16519.4,-2.03
2026-06-08,08:30 Morning TOP 5,8035.JP,東京エレクトロン,813765.1,3346.0,SL_HIT,-15949.8,-1.96
2026-06-08,08:30 Morning TOP 5,7203.JP,トヨタ自動車,813765.1,5375.0,SL_HIT,-15949.8,-1.96
2026-06-08,08:30 Morning TOP 5,6146.JP,ディスコ,813765.1,1885.0,TP_HIT,29132.8,3.58
2026-06-08,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,813765.1,3958.0,TP_HIT,28888.7,3.55
2026-06-08,08:30 Morning TOP 5,6920.JP,レーザーテック,813765.1,4209.0,SL_HIT,-16438.1,-2.02
2026-06-08,08:30 Morning TOP 5,6861.JP,キーエンス,813765.1,2863.0,TP_HIT,27179.8,3.34
2026-06-08,08:30 Morning TOP 5,7011.JP,三菱重工業,813765.1,5009.0,SL_HIT,-16275.3,-2.0
2026-06-08,08:30 Morning TOP 5,6501.JP,日立製作所,813765.1,3126.0,SL_HIT,-16112.5,-1.98
2026-06-08,08:30 Morning TOP 5,8058.JP,三菱商事,813765.1,3264.0,SL_HIT,-16600.8,-2.04
2026-06-08,10:30 Intraday TOP 3,3103.JP,ユニチカ,904183.5,3848.0,TP_HIT,35172.7,3.89
2026-06-08,10:30 Intraday TOP 3,7094.JP,ネクストーン,904183.5,1525.0,TP_HIT,34630.2,3.83
2026-06-08,10:30 Intraday TOP 3,4635.JP,東インキ,904183.5,4950.0,SL_HIT,-19259.1,-2.13
2026-06-08,10:30 Intraday TOP 3,4052.JP,フィーチャ,904183.5,4805.0,TP_HIT,31736.8,3.51
2026-06-08,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,904183.5,4539.0,TP_HIT,34268.6,3.79
2026-06-08,10:30 Intraday TOP 3,6998.JP,タングス,904183.5,3960.0,TP_HIT,35534.4,3.93
2026-06-09,08:30 Morning TOP 5,6645.JP,オムロン,821171.5,5822.0,SL_HIT,-16669.8,-2.03
2026-06-09,08:30 Morning TOP 5,8035.JP,東京エレクトロン,821171.5,1535.0,TP_HIT,29233.7,3.56
2026-06-09,08:30 Morning TOP 5,7203.JP,トヨタ自動車,821171.5,4778.0,TP_HIT,27755.6,3.38
2026-06-09,08:30 Morning TOP 5,6146.JP,ディスコ,821171.5,5208.0,TP_HIT,29397.9,3.58
2026-06-09,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,821171.5,4645.0,TP_HIT,29151.6,3.55
2026-06-09,08:30 Morning TOP 5,6920.JP,レーザーテック,821171.5,3268.0,SL_HIT,-16587.7,-2.02
2026-06-09,08:30 Morning TOP 5,6861.JP,キーエンス,821171.5,4518.0,TP_HIT,27427.1,3.34
2026-06-09,08:30 Morning TOP 5,7011.JP,三菱重工業,821171.5,2945.0,TP_HIT,31368.8,3.82
2026-06-09,08:30 Morning TOP 5,6501.JP,日立製作所,821171.5,3662.0,SL_HIT,-16259.2,-1.98
2026-06-09,08:30 Morning TOP 5,8058.JP,三菱商事,821171.5,4872.0,SL_HIT,-16751.9,-2.04
2026-06-09,10:30 Intraday TOP 3,3103.JP,ユニチカ,912412.8,2406.0,TP_HIT,35492.9,3.89
2026-06-09,10:30 Intraday TOP 3,7094.JP,ネクストーン,912412.8,5311.0,TP_HIT,34945.4,3.83
2026-06-09,10:30 Intraday TOP 3,4635.JP,東インキ,912412.8,4360.0,TP_HIT,34033.0,3.73
2026-06-09,10:30 Intraday TOP 3,4052.JP,フィーチャ,912412.8,1907.0,TP_HIT,32025.7,3.51
2026-06-09,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,912412.8,2884.0,SL_HIT,-19160.7,-2.1
2026-06-09,10:30 Intraday TOP 3,6998.JP,タングス,912412.8,3180.0,SL_HIT,-19160.7,-2.1
2026-06-10,08:30 Morning TOP 5,6645.JP,オムロン,833546.0,2684.0,SL_HIT,-16921.0,-2.03
2026-06-10,08:30 Morning TOP 5,8035.JP,東京エレクトロン,833546.0,4181.0,SL_HIT,-16337.5,-1.96
2026-06-10,08:30 Morning TOP 5,7203.JP,トヨタ自動車,833546.0,5128.0,TP_HIT,28173.9,3.38
2026-06-10,08:30 Morning TOP 5,6146.JP,ディスコ,833546.0,5963.0,TP_HIT,29840.9,3.58
2026-06-10,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,833546.0,3101.0,SL_HIT,-16670.9,-2.0
2026-06-10,08:30 Morning TOP 5,6920.JP,レーザーテック,833546.0,4281.0,TP_HIT,32424.9,3.89
2026-06-10,08:30 Morning TOP 5,6861.JP,キーエンス,833546.0,2521.0,TP_HIT,27840.4,3.34
2026-06-10,08:30 Morning TOP 5,7011.JP,三菱重工業,833546.0,2303.0,SL_HIT,-16670.9,-2.0
2026-06-10,08:30 Morning TOP 5,6501.JP,日立製作所,833546.0,2087.0,SL_HIT,-16504.2,-1.98
2026-06-10,08:30 Morning TOP 5,8058.JP,三菱商事,833546.0,3232.0,TP_HIT,30007.7,3.6
2026-06-10,10:30 Intraday TOP 3,3103.JP,ユニチカ,926162.2,2902.0,TP_HIT,36027.7,3.89
2026-06-10,10:30 Intraday TOP 3,7094.JP,ネクストーン,926162.2,5974.0,TP_HIT,35472.0,3.83
2026-06-10,10:30 Intraday TOP 3,4635.JP,東インキ,926162.2,1917.0,TP_HIT,34545.9,3.73
2026-06-10,10:30 Intraday TOP 3,4052.JP,フィーチャ,926162.2,1341.0,TP_HIT,32508.3,3.51
2026-06-10,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,926162.2,1496.0,TP_HIT,35101.5,3.79
2026-06-10,10:30 Intraday TOP 3,6998.JP,タングス,926162.2,4330.0,TP_HIT,36398.2,3.93
2026-06-11,08:30 Morning TOP 5,6645.JP,オムロン,850060.2,5771.0,TP_HIT,31197.2,3.67
2026-06-11,08:30 Morning TOP 5,8035.JP,東京エレクトロン,850060.2,4488.0,TP_HIT,30262.1,3.56
2026-06-11,08:30 Morning TOP 5,7203.JP,トヨタ自動車,850060.2,3346.0,TP_HIT,28732.0,3.38
2026-06-11,08:30 Morning TOP 5,6146.JP,ディスコ,850060.2,4163.0,TP_HIT,30432.2,3.58
2026-06-11,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,850060.2,2390.0,SL_HIT,-17001.2,-2.0
2026-06-11,08:30 Morning TOP 5,6920.JP,レーザーテック,850060.2,5242.0,TP_HIT,33067.3,3.89
2026-06-11,08:30 Morning TOP 5,6861.JP,キーエンス,850060.2,3420.0,TP_HIT,28392.0,3.34
2026-06-11,08:30 Morning TOP 5,7011.JP,三菱重工業,850060.2,3602.0,TP_HIT,32472.3,3.82
2026-06-11,08:30 Morning TOP 5,6501.JP,日立製作所,850060.2,2458.0,SL_HIT,-16831.2,-1.98
2026-06-11,08:30 Morning TOP 5,8058.JP,三菱商事,850060.2,4376.0,TP_HIT,30602.2,3.6
2026-06-11,10:30 Intraday TOP 3,3103.JP,ユニチカ,944511.3,4545.0,TP_HIT,36741.5,3.89
2026-06-11,10:30 Intraday TOP 3,7094.JP,ネクストーン,944511.3,1897.0,TP_HIT,36174.8,3.83
2026-06-11,10:30 Intraday TOP 3,4635.JP,東インキ,944511.3,3981.0,TP_HIT,35230.3,3.73
2026-06-11,10:30 Intraday TOP 3,4052.JP,フィーチャ,944511.3,2371.0,TP_HIT,33152.3,3.51
2026-06-11,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,944511.3,5216.0,TP_HIT,35797.0,3.79
2026-06-11,10:30 Intraday TOP 3,6998.JP,タングス,944511.3,1606.0,TP_HIT,37119.3,3.93
2026-06-12,08:30 Morning TOP 5,6645.JP,オムロン,875592.6,4019.0,SL_HIT,-17774.5,-2.03
2026-06-12,08:30 Morning TOP 5,8035.JP,東京エレクトロン,875592.6,5651.0,SL_HIT,-17161.6,-1.96
2026-06-12,08:30 Morning TOP 5,7203.JP,トヨタ自動車,875592.6,1996.0,TP_HIT,29595.0,3.38
2026-06-12,08:30 Morning TOP 5,6146.JP,ディスコ,875592.6,3415.0,TP_HIT,31346.2,3.58
2026-06-12,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,875592.6,3644.0,SL_HIT,-17511.9,-2.0
2026-06-12,08:30 Morning TOP 5,6920.JP,レーザーテック,875592.6,5508.0,TP_HIT,34060.6,3.89
2026-06-12,08:30 Morning TOP 5,6861.JP,キーエンス,875592.6,1405.0,TP_HIT,29244.8,3.34
2026-06-12,08:30 Morning TOP 5,7011.JP,三菱重工業,875592.6,1284.0,TP_HIT,33447.6,3.82
2026-06-12,08:30 Morning TOP 5,6501.JP,日立製作所,875592.6,1536.0,TP_HIT,30032.8,3.43
2026-06-12,08:30 Morning TOP 5,8058.JP,三菱商事,875592.6,1073.0,SL_HIT,-17862.1,-2.04
2026-06-12,10:30 Intraday TOP 3,3103.JP,ユニチカ,972880.7,3402.0,SL_HIT,-20819.6,-2.14
2026-06-12,10:30 Intraday TOP 3,7094.JP,ネクストーン,972880.7,4356.0,TP_HIT,37261.3,3.83
2026-06-12,10:30 Intraday TOP 3,4635.JP,東インキ,972880.7,3147.0,TP_HIT,36288.4,3.73
2026-06-12,10:30 Intraday TOP 3,4052.JP,フィーチャ,972880.7,4513.0,TP_HIT,34148.1,3.51
2026-06-12,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,972880.7,1544.0,TP_HIT,36872.2,3.79
2026-06-12,10:30 Intraday TOP 3,6998.JP,タングス,972880.7,5681.0,TP_HIT,38234.2,3.93
2026-06-15,08:30 Morning TOP 5,6645.JP,オムロン,892356.7,2329.0,TP_HIT,32749.5,3.67
2026-06-15,08:30 Morning TOP 5,8035.JP,東京エレクトロン,892356.7,2344.0,SL_HIT,-17490.2,-1.96
2026-06-15,08:30 Morning TOP 5,7203.JP,トヨタ自動車,892356.7,5705.0,TP_HIT,30161.7,3.38
2026-06-15,08:30 Morning TOP 5,6146.JP,ディスコ,892356.7,1291.0,TP_HIT,31946.4,3.58
2026-06-15,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,892356.7,2362.0,SL_HIT,-17847.1,-2.0
2026-06-15,08:30 Morning TOP 5,6920.JP,レーザーテック,892356.7,2498.0,SL_HIT,-18025.6,-2.02
2026-06-15,08:30 Morning TOP 5,6861.JP,キーエンス,892356.7,2249.0,TP_HIT,29804.7,3.34
2026-06-15,08:30 Morning TOP 5,7011.JP,三菱重工業,892356.7,2147.0,TP_HIT,34088.0,3.82
2026-06-15,08:30 Morning TOP 5,6501.JP,日立製作所,892356.7,3677.0,TP_HIT,30607.8,3.43
2026-06-15,08:30 Morning TOP 5,8058.JP,三菱商事,892356.7,2831.0,TP_HIT,32124.8,3.6
2026-06-15,10:30 Intraday TOP 3,3103.JP,ユニチカ,991507.5,5834.0,TP_HIT,38569.6,3.89
2026-06-15,10:30 Intraday TOP 3,7094.JP,ネクストーン,991507.5,3840.0,SL_HIT,-20425.1,-2.06
2026-06-15,10:30 Intraday TOP 3,4635.JP,東インキ,991507.5,1177.0,TP_HIT,36983.2,3.73
2026-06-15,10:30 Intraday TOP 3,4052.JP,フィーチャ,991507.5,3485.0,TP_HIT,34801.9,3.51
2026-06-15,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,991507.5,4888.0,TP_HIT,37578.1,3.79
2026-06-15,10:30 Intraday TOP 3,6998.JP,タングス,991507.5,2912.0,TP_HIT,38966.2,3.93
2026-06-16,08:30 Morning TOP 5,6645.JP,オムロン,912432.4,1435.0,SL_HIT,-18522.4,-2.03
2026-06-16,08:30 Morning TOP 5,8035.JP,東京エレクトロン,912432.4,4104.0,TP_HIT,32482.6,3.56
2026-06-16,08:30 Morning TOP 5,7203.JP,トヨタ自動車,912432.4,1369.0,TP_HIT,30840.2,3.38
2026-06-16,08:30 Morning TOP 5,6146.JP,ディスコ,912432.4,1507.0,TP_HIT,32665.1,3.58
2026-06-16,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,912432.4,1175.0,TP_HIT,32391.3,3.55
2026-06-16,08:30 Morning TOP 5,6920.JP,レーザーテック,912432.4,3546.0,TP_HIT,35493.6,3.89
2026-06-16,08:30 Morning TOP 5,6861.JP,キーエンス,912432.4,3213.0,TP_HIT,30475.2,3.34
2026-06-16,08:30 Morning TOP 5,7011.JP,三菱重工業,912432.4,4250.0,TP_HIT,34854.9,3.82
2026-06-16,08:30 Morning TOP 5,6501.JP,日立製作所,912432.4,1194.0,TP_HIT,31296.4,3.43
2026-06-16,08:30 Morning TOP 5,8058.JP,三菱商事,912432.4,5286.0,TP_HIT,32847.6,3.6
2026-06-16,10:30 Intraday TOP 3,3103.JP,ユニチカ,1013813.7,5751.0,TP_HIT,39437.4,3.89
2026-06-16,10:30 Intraday TOP 3,7094.JP,ネクストーン,1013813.7,1541.0,TP_HIT,38829.1,3.83
2026-06-16,10:30 Intraday TOP 3,4635.JP,東インキ,1013813.7,3216.0,TP_HIT,37815.3,3.73
2026-06-16,10:30 Intraday TOP 3,4052.JP,フィーチャ,1013813.7,5111.0,TP_HIT,35584.9,3.51
2026-06-16,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1013813.7,3034.0,TP_HIT,38423.5,3.79
2026-06-16,10:30 Intraday TOP 3,6998.JP,タングス,1013813.7,1329.0,SL_HIT,-21290.1,-2.1
2026-06-17,08:30 Morning TOP 5,6645.JP,オムロン,939049.8,4445.0,TP_HIT,34463.1,3.67
2026-06-17,08:30 Morning TOP 5,8035.JP,東京エレクトロン,939049.8,3926.0,TP_HIT,33430.2,3.56
2026-06-17,08:30 Morning TOP 5,7203.JP,トヨタ自動車,939049.8,4937.0,TP_HIT,31739.9,3.38
2026-06-17,08:30 Morning TOP 5,6146.JP,ディスコ,939049.8,4878.0,TP_HIT,33618.0,3.58
2026-06-17,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,939049.8,3406.0,TP_HIT,33336.3,3.55
2026-06-17,08:30 Morning TOP 5,6920.JP,レーザーテック,939049.8,2256.0,TP_HIT,36529.0,3.89
2026-06-17,08:30 Morning TOP 5,6861.JP,キーエンス,939049.8,4798.0,SL_HIT,-18781.0,-2.0
2026-06-17,08:30 Morning TOP 5,7011.JP,三菱重工業,939049.8,3009.0,TP_HIT,35871.7,3.82
2026-06-17,08:30 Morning TOP 5,6501.JP,日立製作所,939049.8,4939.0,TP_HIT,32209.4,3.43
2026-06-17,08:30 Morning TOP 5,8058.JP,三菱商事,939049.8,3781.0,TP_HIT,33805.8,3.6
2026-06-17,10:30 Intraday TOP 3,3103.JP,ユニチカ,1043388.7,4679.0,TP_HIT,40587.8,3.89
2026-06-17,10:30 Intraday TOP 3,7094.JP,ネクストーン,1043388.7,4463.0,TP_HIT,39961.8,3.83
2026-06-17,10:30 Intraday TOP 3,4635.JP,東インキ,1043388.7,3248.0,SL_HIT,-22224.2,-2.13
2026-06-17,10:30 Intraday TOP 3,4052.JP,フィーチャ,1043388.7,5457.0,TP_HIT,36622.9,3.51
2026-06-17,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1043388.7,4992.0,SL_HIT,-21911.2,-2.1
2026-06-17,10:30 Intraday TOP 3,6998.JP,タングス,1043388.7,1102.0,SL_HIT,-21911.2,-2.1
2026-06-18,08:30 Morning TOP 5,6645.JP,オムロン,959290.7,3881.0,TP_HIT,35206.0,3.67
2026-06-18,08:30 Morning TOP 5,8035.JP,東京エレクトロン,959290.7,2674.0,TP_HIT,34150.8,3.56
2026-06-18,08:30 Morning TOP 5,7203.JP,トヨタ自動車,959290.7,4488.0,TP_HIT,32424.0,3.38
2026-06-18,08:30 Morning TOP 5,6146.JP,ディスコ,959290.7,1421.0,TP_HIT,34342.6,3.58
2026-06-18,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,959290.7,2666.0,TP_HIT,34054.8,3.55
2026-06-18,08:30 Morning TOP 5,6920.JP,レーザーテック,959290.7,3957.0,TP_HIT,37316.4,3.89
2026-06-18,08:30 Morning TOP 5,6861.JP,キーエンス,959290.7,5826.0,TP_HIT,32040.3,3.34
2026-06-18,08:30 Morning TOP 5,7011.JP,三菱重工業,959290.7,2358.0,TP_HIT,36644.9,3.82
2026-06-18,08:30 Morning TOP 5,6501.JP,日立製作所,959290.7,2839.0,SL_HIT,-18994.0,-1.98
2026-06-18,08:30 Morning TOP 5,8058.JP,三菱商事,959290.7,2871.0,TP_HIT,34534.5,3.6
2026-06-18,10:30 Intraday TOP 3,3103.JP,ユニチカ,1065878.6,4297.0,SL_HIT,-22809.8,-2.14
2026-06-18,10:30 Intraday TOP 3,7094.JP,ネクストーン,1065878.6,5479.0,TP_HIT,40823.2,3.83
2026-06-18,10:30 Intraday TOP 3,4635.JP,東インキ,1065878.6,5651.0,TP_HIT,39757.3,3.73
2026-06-18,10:30 Intraday TOP 3,4052.JP,フィーチャ,1065878.6,4935.0,SL_HIT,-22703.2,-2.13
2026-06-18,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1065878.6,1864.0,TP_HIT,40396.8,3.79
2026-06-18,10:30 Intraday TOP 3,6998.JP,タングス,1065878.6,3424.0,SL_HIT,-22383.5,-2.1
2026-06-19,08:30 Morning TOP 5,6645.JP,オムロン,979978.8,3569.0,SL_HIT,-19893.6,-2.03
2026-06-19,08:30 Morning TOP 5,8035.JP,東京エレクトロン,979978.8,1793.0,SL_HIT,-19207.6,-1.96
2026-06-19,08:30 Morning TOP 5,7203.JP,トヨタ自動車,979978.8,4474.0,TP_HIT,33123.3,3.38
2026-06-19,08:30 Morning TOP 5,6146.JP,ディスコ,979978.8,1485.0,TP_HIT,35083.2,3.58
2026-06-19,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,979978.8,2866.0,SL_HIT,-19599.6,-2.0
2026-06-19,08:30 Morning TOP 5,6920.JP,レーザーテック,979978.8,5018.0,SL_HIT,-19795.6,-2.02
2026-06-19,08:30 Morning TOP 5,6861.JP,キーエンス,979978.8,1678.0,SL_HIT,-19599.6,-2.0
2026-06-19,08:30 Morning TOP 5,7011.JP,三菱重工業,979978.8,4775.0,TP_HIT,37435.2,3.82
2026-06-19,08:30 Morning TOP 5,6501.JP,日立製作所,979978.8,3951.0,TP_HIT,33613.3,3.43
2026-06-19,08:30 Morning TOP 5,8058.JP,三菱商事,979978.8,4645.0,SL_HIT,-19991.6,-2.04
2026-06-19,10:30 Intraday TOP 3,3103.JP,ユニチカ,1088865.3,2654.0,TP_HIT,42356.9,3.89
2026-06-19,10:30 Intraday TOP 3,7094.JP,ネクストーン,1088865.3,4165.0,SL_HIT,-22430.6,-2.06
2026-06-19,10:30 Intraday TOP 3,4635.JP,東インキ,1088865.3,5062.0,SL_HIT,-23192.8,-2.13
2026-06-19,10:30 Intraday TOP 3,4052.JP,フィーチャ,1088865.3,2174.0,TP_HIT,38219.2,3.51
2026-06-19,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1088865.3,2298.0,SL_HIT,-22866.2,-2.1
2026-06-19,10:30 Intraday TOP 3,6998.JP,タングス,1088865.3,3038.0,SL_HIT,-22866.2,-2.1
2026-06-22,08:30 Morning TOP 5,6645.JP,オムロン,980602.1,5404.0,TP_HIT,35988.1,3.67
2026-06-22,08:30 Morning TOP 5,8035.JP,東京エレクトロン,980602.1,1163.0,SL_HIT,-19219.8,-1.96
2026-06-22,08:30 Morning TOP 5,7203.JP,トヨタ自動車,980602.1,5190.0,TP_HIT,33144.3,3.38
2026-06-22,08:30 Morning TOP 5,6146.JP,ディスコ,980602.1,2227.0,SL_HIT,-19317.9,-1.97
2026-06-22,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,980602.1,2143.0,TP_HIT,34811.4,3.55
2026-06-22,08:30 Morning TOP 5,6920.JP,レーザーテック,980602.1,3896.0,SL_HIT,-19808.2,-2.02
2026-06-22,08:30 Morning TOP 5,6861.JP,キーエンス,980602.1,2771.0,TP_HIT,32752.1,3.34
2026-06-22,08:30 Morning TOP 5,7011.JP,三菱重工業,980602.1,1350.0,TP_HIT,37459.0,3.82
2026-06-22,08:30 Morning TOP 5,6501.JP,日立製作所,980602.1,2324.0,SL_HIT,-19415.9,-1.98
2026-06-22,08:30 Morning TOP 5,8058.JP,三菱商事,980602.1,3347.0,TP_HIT,35301.7,3.6
2026-06-22,10:30 Intraday TOP 3,3103.JP,ユニチカ,1089557.9,2766.0,TP_HIT,42383.8,3.89
2026-06-22,10:30 Intraday TOP 3,7094.JP,ネクストーン,1089557.9,4378.0,SL_HIT,-22444.9,-2.06
2026-06-22,10:30 Intraday TOP 3,4635.JP,東インキ,1089557.9,1363.0,SL_HIT,-23207.6,-2.13
2026-06-22,10:30 Intraday TOP 3,4052.JP,フィーチャ,1089557.9,5469.0,TP_HIT,38243.5,3.51
2026-06-22,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1089557.9,2694.0,TP_HIT,41294.2,3.79
2026-06-22,10:30 Intraday TOP 3,6998.JP,タングス,1089557.9,5590.0,TP_HIT,42819.6,3.93
2026-06-23,08:30 Morning TOP 5,6645.JP,オムロン,995649.1,3686.0,TP_HIT,36540.3,3.67
2026-06-23,08:30 Morning TOP 5,8035.JP,東京エレクトロン,995649.1,5546.0,TP_HIT,35445.1,3.56
2026-06-23,08:30 Morning TOP 5,7203.JP,トヨタ自動車,995649.1,5932.0,TP_HIT,33652.9,3.38
2026-06-23,08:30 Morning TOP 5,6146.JP,ディスコ,995649.1,4607.0,SL_HIT,-19614.3,-1.97
2026-06-23,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,995649.1,5333.0,SL_HIT,-19913.0,-2.0
2026-06-23,08:30 Morning TOP 5,6920.JP,レーザーテック,995649.1,5630.0,SL_HIT,-20112.1,-2.02
2026-06-23,08:30 Morning TOP 5,6861.JP,キーエンス,995649.1,4660.0,TP_HIT,33254.7,3.34
2026-06-23,08:30 Morning TOP 5,7011.JP,三菱重工業,995649.1,1435.0,TP_HIT,38033.8,3.82
2026-06-23,08:30 Morning TOP 5,6501.JP,日立製作所,995649.1,1812.0,TP_HIT,34150.8,3.43
2026-06-23,08:30 Morning TOP 5,8058.JP,三菱商事,995649.1,5038.0,TP_HIT,35843.4,3.6
2026-06-23,10:30 Intraday TOP 3,3103.JP,ユニチカ,1106276.8,3690.0,TP_HIT,43034.2,3.89
2026-06-23,10:30 Intraday TOP 3,7094.JP,ネクストーン,1106276.8,5092.0,SL_HIT,-22789.3,-2.06
2026-06-23,10:30 Intraday TOP 3,4635.JP,東インキ,1106276.8,1425.0,TP_HIT,41264.1,3.73
2026-06-23,10:30 Intraday TOP 3,4052.JP,フィーチャ,1106276.8,2725.0,TP_HIT,38830.3,3.51
2026-06-23,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1106276.8,3800.0,TP_HIT,41927.9,3.79
2026-06-23,10:30 Intraday TOP 3,6998.JP,タングス,1106276.8,3068.0,SL_HIT,-23231.8,-2.1
2026-06-24,08:30 Morning TOP 5,6645.JP,オムロン,1014028.1,2349.0,TP_HIT,37214.8,3.67
2026-06-24,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1014028.1,4091.0,TP_HIT,36099.4,3.56
2026-06-24,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1014028.1,4722.0,TP_HIT,34274.1,3.38
2026-06-24,08:30 Morning TOP 5,6146.JP,ディスコ,1014028.1,4221.0,TP_HIT,36302.2,3.58
2026-06-24,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1014028.1,4455.0,TP_HIT,35998.0,3.55
2026-06-24,08:30 Morning TOP 5,6920.JP,レーザーテック,1014028.1,1894.0,SL_HIT,-20483.4,-2.02
2026-06-24,08:30 Morning TOP 5,6861.JP,キーエンス,1014028.1,4302.0,SL_HIT,-20280.6,-2.0
2026-06-24,08:30 Morning TOP 5,7011.JP,三菱重工業,1014028.1,1328.0,TP_HIT,38735.9,3.82
2026-06-24,08:30 Morning TOP 5,6501.JP,日立製作所,1014028.1,2981.0,TP_HIT,34781.2,3.43
2026-06-24,08:30 Morning TOP 5,8058.JP,三菱商事,1014028.1,3395.0,SL_HIT,-20686.2,-2.04
2026-06-24,10:30 Intraday TOP 3,3103.JP,ユニチカ,1126697.9,5851.0,TP_HIT,43828.5,3.89
2026-06-24,10:30 Intraday TOP 3,7094.JP,ネクストーン,1126697.9,4490.0,TP_HIT,43152.5,3.83
2026-06-24,10:30 Intraday TOP 3,4635.JP,東インキ,1126697.9,1347.0,SL_HIT,-23998.7,-2.13
2026-06-24,10:30 Intraday TOP 3,4052.JP,フィーチャ,1126697.9,3435.0,SL_HIT,-23998.7,-2.13
2026-06-24,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1126697.9,3042.0,SL_HIT,-23660.7,-2.1
2026-06-24,10:30 Intraday TOP 3,6998.JP,タングス,1126697.9,4577.0,SL_HIT,-23660.7,-2.1
2026-06-25,08:30 Morning TOP 5,6645.JP,オムロン,1025045.2,1799.0,TP_HIT,37619.2,3.67
2026-06-25,08:30 Morning TOP 5,8035.JP,東京エレクトロン,1025045.2,3838.0,TP_HIT,36491.6,3.56
2026-06-25,08:30 Morning TOP 5,7203.JP,トヨタ自動車,1025045.2,1638.0,SL_HIT,-20090.9,-1.96
2026-06-25,08:30 Morning TOP 5,6146.JP,ディスコ,1025045.2,3997.0,TP_HIT,36696.6,3.58
2026-06-25,08:30 Morning TOP 5,9984.JP,ソフトバンクグループ,1025045.2,4900.0,TP_HIT,36389.1,3.55
2026-06-25,08:30 Morning TOP 5,6920.JP,レーザーテック,1025045.2,4850.0,SL_HIT,-20705.9,-2.02
2026-06-25,08:30 Morning TOP 5,6861.JP,キーエンス,1025045.2,3921.0,TP_HIT,34236.5,3.34
2026-06-25,08:30 Morning TOP 5,7011.JP,三菱重工業,1025045.2,4012.0,TP_HIT,39156.7,3.82
2026-06-25,08:30 Morning TOP 5,6501.JP,日立製作所,1025045.2,5380.0,TP_HIT,35159.0,3.43
2026-06-25,08:30 Morning TOP 5,8058.JP,三菱商事,1025045.2,1446.0,TP_HIT,36901.6,3.6
2026-06-25,10:30 Intraday TOP 3,3103.JP,ユニチカ,1138939.1,2163.0,TP_HIT,44304.7,3.89
2026-06-25,10:30 Intraday TOP 3,7094.JP,ネクストーン,1138939.1,4830.0,TP_HIT,43621.4,3.83
2026-06-25,10:30 Intraday TOP 3,4635.JP,東インキ,1138939.1,3657.0,TP_HIT,42482.4,3.73
2026-06-25,10:30 Intraday TOP 3,4052.JP,フィーチャ,1138939.1,5357.0,TP_HIT,39976.8,3.51
2026-06-25,10:30 Intraday TOP 3,4404.JP,ミヨシ油脂,1138939.1,1637.0,SL_HIT,-23917.7,-2.1
